id,carat,cut,color,clarity,depth,table,x,y,z,price
22014,0.38,Ideal,E,SI1,61.8,53.8,4.63,4.67,2.88,693
22015,0.82,Ideal,F,SI2,60.9,57.0,6.06,6.02,3.68,2966
22016,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
22017,0.57,Ideal,E,VS2,61.6,56.0,5.34,5.38,3.3,1728
22018,0.56,Premium,F,SI1,62.7,59.0,5.27,5.22,3.29,2016
22019,0.5,Good,G,IF,64.0,55.0,5.05,5.08,3.24,1976
22020,0.7,Ideal,E,SI2,60.5,56.0,5.8,5.77,3.5,2375
22021,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1273
22022,1.81,Premium,G,SI1,62.3,58.0,7.75,7.68,4.81,11854
22023,0.71,Ideal,F,SI1,60.9,55.0,5.74,5.88,3.54,2669
22024,0.34,Ideal,F,IF,62.2,55.0,4.47,4.5,2.79,941
22025,0.23,Good,E,VVS2,62.2,60.0,3.9,3.94,2.44,505
22026,0.56,Ideal,J,VS2,61.7,54.0,5.31,5.36,3.29,1094
22027,0.44,Ideal,G,SI2,61.1,55.0,4.93,4.95,3.02,694
22028,0.36,Good,F,VVS1,62.4,63.0,4.46,4.51,2.8,858
22029,0.5,Ideal,F,SI2,62.0,58.0,5.08,5.11,3.16,1095
22030,0.51,Good,D,SI1,64.0,58.0,5.06,5.03,3.23,1349
22031,0.53,Ideal,E,VS1,60.4,57.0,5.27,5.26,3.18,1772
22032,0.41,Ideal,E,VS1,62.1,56.0,4.75,4.78,2.96,1079
22033,0.41,Very Good,I,VVS2,61.3,60.0,4.77,4.82,2.94,811
22034,0.96,Very Good,F,SI1,62.1,62.0,6.24,6.32,3.9,4755
22035,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,2385
22036,1.91,Premium,I,SI1,63.0,59.0,7.91,7.87,4.97,13367
22037,1.17,Ideal,F,VS2,61.8,55.0,6.81,6.74,4.19,8072
22038,0.36,Premium,H,VS1,60.8,59.0,4.62,4.59,2.8,810
22039,1.35,Ideal,G,VS1,61.5,56.0,7.15,7.12,4.39,10378
22040,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,812
22041,1.51,Fair,D,SI1,64.1,60.0,7.18,7.11,4.58,9293
22042,0.31,Very Good,F,VS2,61.4,55.0,4.32,4.34,2.66,625
22043,0.32,Ideal,D,VS1,61.4,56.0,4.38,4.41,2.7,720
22044,0.4,Ideal,F,VVS1,61.5,56.0,4.73,4.77,2.92,1128
22045,0.63,Ideal,E,VS1,61.5,56.0,5.53,5.5,3.39,2526
22046,0.32,Premium,E,I1,60.9,58.0,4.38,4.42,2.68,345
22047,0.91,Premium,E,SI2,61.6,60.0,6.14,6.1,3.77,3846
22048,0.77,Ideal,F,VS2,61.8,56.0,5.9,5.92,3.65,3533
22049,0.47,Ideal,D,VVS1,62.0,54.0,4.99,5.01,3.1,2460
22050,0.9,Very Good,I,IF,62.6,59.0,6.12,6.15,3.84,4596
22051,0.7,Very Good,F,VS1,61.8,56.0,5.63,5.7,3.5,2810
22052,0.3,Very Good,F,SI2,63.5,57.0,4.25,4.22,2.69,506
22053,0.7,Very Good,F,SI1,59.1,59.0,5.76,5.91,3.45,2278
22054,1.1,Ideal,G,SI1,62.3,56.0,6.64,6.58,4.12,5226
22055,1.01,Ideal,F,VS2,61.7,55.0,6.42,6.46,3.98,7347
22056,1.51,Premium,F,SI1,63.0,58.0,7.32,7.28,4.6,11957
22057,0.28,Ideal,H,VS1,62.2,54.0,4.19,4.23,2.62,462
22058,0.4,Very Good,D,VS2,62.8,56.0,4.71,4.75,2.97,918
22059,0.72,Premium,F,SI2,61.7,58.0,5.73,5.78,3.55,2058
22060,1.02,Ideal,E,SI2,62.3,56.0,6.42,6.37,3.98,3455
22061,1.5,Premium,E,SI2,61.0,58.0,7.35,7.3,4.47,9450
22062,0.3,Ideal,H,VVS2,61.7,54.0,4.31,4.34,2.67,605
22063,0.43,Premium,G,VVS1,60.3,58.0,4.87,4.91,2.95,1207
22064,2.11,Fair,F,I1,67.6,57.0,7.88,7.83,5.31,7019
22065,0.32,Ideal,G,VVS2,60.6,57.0,4.41,4.43,2.68,730
22066,0.32,Ideal,G,VVS1,61.1,53.0,4.4,4.44,2.7,842
22067,0.3,Premium,E,VS2,62.0,59.0,4.27,4.31,2.66,658
22068,1.01,Very Good,F,VS2,63.7,56.0,6.29,6.34,4.02,6289
22069,0.81,Fair,G,VVS2,64.8,56.2,5.82,5.98,3.82,3323
22070,2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
22071,0.36,Ideal,I,VS2,61.6,55.0,4.6,4.65,2.85,523
22072,1.01,Very Good,I,SI2,61.5,62.0,6.37,6.41,3.93,3299
22073,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
22074,1.2,Ideal,H,SI1,61.7,55.0,6.86,6.82,4.22,5822
22075,0.31,Ideal,G,VS1,62.3,54.0,4.31,4.33,2.69,586
22076,0.7,Very Good,J,VS1,59.6,62.0,5.7,5.77,3.42,1855
22077,0.42,Ideal,I,VVS1,62.0,55.0,4.8,4.88,3.0,884
22078,1.51,Good,G,SI2,63.7,57.0,7.28,7.21,4.62,7695
22079,0.73,Very Good,F,VVS2,61.9,59.0,5.72,5.84,3.58,3442
22080,0.38,Premium,D,VS2,60.9,58.0,4.67,4.63,2.83,998
22081,0.74,Premium,H,VS1,60.6,60.0,5.91,5.84,3.56,2744
22082,0.57,Ideal,E,VS1,60.5,57.0,5.33,5.38,3.24,1884
22083,1.21,Ideal,E,SI1,61.8,56.0,6.82,6.86,4.23,8863
22084,0.41,Premium,H,SI1,61.8,59.0,4.81,4.77,2.96,984
22085,1.05,Ideal,G,VVS1,60.7,55.0,6.6,6.65,4.02,8946
22086,1.02,Good,H,SI2,64.3,60.0,6.36,6.25,4.06,3713
22087,0.61,Ideal,G,VVS1,61.2,56.0,5.46,5.48,3.35,3008
22088,1.51,Very Good,H,SI1,62.8,55.0,7.29,7.32,4.59,10314
22089,0.9,Very Good,G,IF,60.1,59.0,6.22,6.26,3.75,5754
22090,0.32,Ideal,G,VVS1,61.4,57.0,4.4,4.44,2.71,796
22091,1.01,Premium,J,SI2,61.7,58.0,6.4,6.44,3.96,3499
22092,1.0,Ideal,G,VVS1,62.3,56.0,6.4,6.29,3.95,7644
22093,0.38,Premium,E,SI1,58.1,58.0,4.85,4.79,2.8,658
22094,0.39,Good,E,VVS2,61.5,61.0,4.73,4.74,2.91,943
22095,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,3822
22096,0.41,Premium,D,VVS2,61.8,58.0,4.79,4.75,2.95,1356
22097,0.81,Very Good,D,SI1,63.1,57.0,5.91,5.94,3.74,3462
22098,2.12,Premium,H,SI2,62.3,58.0,8.25,8.16,5.12,12693
22099,2.01,Fair,G,I1,70.2,57.0,7.53,7.5,5.27,6315
22100,0.51,Premium,D,SI1,62.3,61.0,5.11,5.07,3.17,1574
22101,2.1,Premium,J,SI1,62.9,58.0,8.15,8.09,5.11,13930
22102,0.5,Very Good,G,SI2,63.3,57.0,5.03,4.99,3.17,1063
22103,0.54,Good,H,SI1,59.4,65.0,5.31,5.22,3.13,1131
22104,0.42,Very Good,D,SI1,63.0,57.0,4.77,4.81,3.02,756
22105,0.34,Premium,G,VS2,60.3,54.0,4.56,4.53,2.74,765
22106,0.33,Premium,I,VVS2,61.0,58.0,4.42,4.46,2.71,579
22107,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,3881
22108,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,777
22109,0.31,Ideal,I,VVS2,61.6,57.0,4.35,4.39,2.69,544
22110,0.7,Very Good,D,SI1,58.2,60.0,5.75,5.79,3.36,2681
22111,0.34,Ideal,E,SI1,62.0,57.0,4.46,4.48,2.77,596
22112,2.03,Premium,G,VS2,59.6,60.0,8.27,8.21,4.91,18680
22113,0.54,Premium,F,SI2,61.2,60.0,5.26,5.16,3.19,1013
22114,0.76,Premium,J,VS1,61.1,58.0,5.91,5.85,3.59,2262
22115,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,9781
22116,0.54,Premium,F,VS2,58.2,60.0,5.39,5.34,3.12,1667
22117,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,536
22118,0.3,Ideal,F,VVS1,62.0,55.0,4.3,4.34,2.68,802
22119,1.01,Very Good,F,SI1,62.7,57.0,6.32,6.38,3.98,5174
22120,1.75,Premium,I,SI1,60.8,58.0,7.83,7.79,4.75,7644
22121,1.5,Good,H,SI1,64.3,60.0,7.23,7.14,4.62,9946
22122,1.62,Very Good,H,SI1,62.2,58.0,7.46,7.5,4.65,11351
22123,1.25,Premium,J,SI1,62.0,61.0,6.86,6.84,4.25,4200
22124,0.41,Good,I,VVS2,63.9,55.0,4.71,4.74,3.02,827
22125,0.31,Good,E,VS2,63.4,55.0,4.32,4.35,2.75,544
22126,0.41,Premium,J,VVS1,62.2,59.0,4.71,4.75,2.94,775
22127,0.46,Good,E,VS2,60.9,62.0,4.93,4.96,3.01,1267
22128,1.04,Premium,G,VVS1,58.2,60.0,6.71,6.66,3.89,6890
22129,0.31,Premium,D,SI2,62.7,59.0,4.35,4.3,2.71,593
22130,0.91,Premium,E,SI1,62.1,58.0,6.18,6.15,3.83,4256
22131,0.31,Very Good,G,IF,61.7,54.0,4.33,4.36,2.68,924
22132,1.51,Ideal,G,VS2,61.8,55.0,7.43,7.39,4.58,12626
22133,0.3,Very Good,G,VVS2,61.3,58.0,4.28,4.34,2.64,684
22134,0.31,Premium,H,VVS2,62.4,58.0,4.31,4.28,2.68,802
22135,1.2,Good,D,VS2,62.4,60.0,6.69,6.77,4.2,8521
22136,0.77,Premium,D,VS2,61.2,59.0,5.91,5.86,3.6,3428
22137,1.42,Ideal,J,VVS2,61.9,55.0,7.19,7.24,4.47,7773
22138,1.14,Ideal,I,SI1,62.3,58.0,6.65,6.7,4.16,5469
22139,0.76,Very Good,E,VVS2,60.6,59.0,5.85,5.94,3.57,3833
22140,0.92,Ideal,I,SI1,61.7,56.0,6.2,6.23,3.83,4457
22141,0.73,Ideal,E,VS2,61.7,57.0,5.77,5.8,3.57,3649
22142,0.62,Good,J,SI1,59.9,65.0,5.58,5.5,3.32,1116
22143,1.55,Premium,D,VS1,59.7,60.0,7.62,7.56,4.53,17773
22144,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,3364
22145,1.7,Very Good,G,VS1,63.5,56.0,7.64,7.53,4.82,15102
22146,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,408
22147,0.31,Ideal,H,VS2,62.2,55.0,4.37,4.35,2.71,628
22148,1.55,Premium,H,SI2,62.0,56.0,7.41,7.37,4.58,7319
22149,0.34,Ideal,F,IF,61.7,55.0,4.49,4.52,2.78,1276
22150,1.11,Ideal,J,SI2,62.5,57.0,6.64,6.6,4.14,4073
22151,0.35,Very Good,G,IF,60.5,56.0,4.56,4.6,2.77,1001
22152,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,666
22153,0.7,Ideal,G,VVS2,63.0,55.0,5.65,5.69,3.57,2993
22154,0.32,Ideal,G,VVS1,61.4,55.0,4.44,4.42,2.72,1080
22155,0.7,Premium,E,VS1,62.9,61.0,5.65,5.57,3.53,3175
22156,0.23,Ideal,J,VS1,62.8,56.0,3.93,3.9,2.46,340
22157,0.3,Very Good,E,VS1,60.2,57.0,4.37,4.3,2.61,653
22158,0.51,Good,D,VS2,63.7,57.0,5.05,5.0,3.2,1665
22159,3.01,Premium,J,SI2,59.7,58.0,9.41,9.32,5.59,18710
22160,1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874
22161,1.13,Ideal,F,VS1,61.1,56.0,6.7,6.79,4.12,8674
22162,2.32,Very Good,H,SI2,60.6,58.0,8.56,8.6,5.2,18508
22163,0.38,Ideal,H,VVS2,61.4,57.0,4.63,4.65,2.85,833
22164,0.9,Premium,G,SI1,61.0,59.0,6.29,6.17,3.8,3931
22165,1.26,Very Good,H,SI1,62.5,56.0,6.88,6.93,4.31,7477
22166,0.5,Fair,D,VS2,63.7,57.0,5.05,4.9,3.17,1431
22167,1.52,Ideal,H,SI2,62.0,60.0,7.31,7.37,4.55,8620
22168,1.21,Ideal,G,VS1,62.7,54.0,6.8,6.82,4.27,9323
22169,0.3,Ideal,D,VS2,62.5,55.0,4.3,4.31,2.69,710
22170,1.01,Ideal,E,VVS2,62.0,56.0,6.43,6.35,4.01,9483
22171,0.77,Ideal,J,VS2,61.9,54.0,5.89,5.94,3.66,2292
22172,0.75,Ideal,D,SI1,62.3,57.0,5.83,5.8,3.62,2903
22173,0.35,Very Good,D,SI2,63.3,55.0,4.49,4.45,2.83,669
22174,0.67,Good,F,VS2,58.7,61.5,5.67,5.79,3.37,2309
22175,1.23,Ideal,H,VS2,59.0,57.0,7.05,6.99,4.14,6406
22176,0.5,Ideal,E,VS2,61.6,57.0,5.09,5.13,3.15,1575
22177,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,678
22178,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,689
22179,2.02,Ideal,H,VS2,61.6,56.0,8.17,8.12,5.02,18050
22180,0.81,Very Good,H,SI1,60.2,58.0,6.06,6.1,3.66,2936
22181,0.5,Premium,G,SI2,62.4,61.0,5.02,4.98,3.12,863
22182,1.28,Very Good,J,SI1,63.4,59.0,6.89,6.84,4.35,4967
22183,0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
22184,1.21,Good,E,I1,64.0,57.0,6.73,6.67,4.29,4201
22185,0.71,Good,F,VS2,63.6,58.0,5.67,5.62,3.59,2494
22186,1.01,Very Good,D,SI1,59.0,59.0,6.57,6.59,3.88,5600
22187,0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
22188,0.7,Good,F,VS2,63.5,56.0,5.64,5.45,3.52,2212
22189,0.71,Ideal,D,VS1,60.4,60.0,5.77,5.82,3.5,3576
22190,1.58,Very Good,E,SI1,62.9,59.0,7.38,7.43,4.66,12844
22191,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,4737
22192,0.54,Very Good,F,SI2,61.2,57.4,5.23,5.25,3.21,1311
22193,0.31,Good,D,SI1,63.7,54.0,4.35,4.31,2.76,732
22194,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
22195,1.11,Ideal,F,SI2,62.0,57.0,6.67,6.64,4.13,4227
22196,1.0,Fair,G,SI1,68.9,56.0,6.16,6.11,4.23,3833
22197,1.09,Ideal,D,SI2,62.1,56.0,6.59,6.56,4.08,5258
22198,0.4,Premium,D,SI1,60.3,62.0,4.75,4.7,2.85,924
22199,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,830
22200,1.26,Very Good,G,VS2,63.3,57.0,6.88,6.93,4.37,8040
22201,0.41,Very Good,F,VS1,62.1,60.0,4.72,4.75,2.94,889
22202,1.01,Good,G,VS1,63.8,56.0,6.27,6.34,4.02,6283
22203,1.52,Very Good,D,SI2,61.2,63.0,7.39,7.31,4.5,9030
22204,0.31,Premium,H,VVS2,60.6,60.0,4.38,4.34,2.64,802
22205,0.9,Good,I,SI2,62.2,59.0,6.07,6.11,3.79,2800
22206,0.24,Ideal,F,VS1,61.8,54.0,3.99,4.03,2.48,572
22207,0.4,Premium,H,VVS2,60.9,58.0,4.79,4.74,2.9,1125
22208,0.31,Good,E,SI1,63.1,54.0,4.31,4.34,2.73,544
22209,0.56,Ideal,G,VVS2,60.7,56.0,5.33,5.32,3.23,2167
22210,0.71,Premium,E,VVS2,59.0,59.0,5.88,5.82,3.45,3380
22211,1.09,Ideal,H,SI1,62.4,55.0,6.68,6.59,4.14,4871
22212,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,2028
22213,0.92,Ideal,G,SI1,62.6,55.0,6.22,6.24,3.9,4249
22214,0.33,Ideal,D,SI2,61.1,57.0,4.47,4.5,2.74,492
22215,1.51,Good,H,VS2,63.5,60.0,7.24,7.27,4.61,10628
22216,1.56,Good,J,VS2,57.6,65.0,7.6,7.62,4.38,6966
22217,0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1220
22218,0.59,Ideal,H,VVS2,61.8,56.0,5.37,5.41,3.33,1834
22219,1.03,Premium,E,SI1,62.9,56.0,6.49,6.39,4.05,5710
22220,1.5,Very Good,H,VS2,60.7,61.0,7.34,7.41,4.48,11025
22221,0.53,Ideal,D,VVS2,61.6,56.0,5.21,5.24,3.22,3346
22222,0.26,Ideal,H,IF,62.1,55.0,4.09,4.13,2.55,545
22223,0.9,Good,G,IF,63.1,58.0,6.09,6.18,3.87,5771
22224,1.0,Premium,G,VS1,62.4,60.0,6.39,6.37,3.98,6377
22225,0.3,Very Good,D,VS1,62.2,58.0,4.25,4.27,2.65,742
22226,1.5,Very Good,E,SI1,60.4,59.0,7.35,7.39,4.45,12000
22227,1.61,Very Good,I,SI2,60.9,63.0,7.54,7.5,4.58,7775
22228,0.56,Ideal,E,VS2,61.4,57.0,5.35,5.31,3.27,1882
22229,1.25,Good,I,SI2,60.5,64.0,6.91,6.82,4.15,3465
22230,0.53,Ideal,H,VS2,62.5,56.0,5.15,5.19,3.23,1314
22231,0.59,Ideal,E,SI1,61.7,56.0,5.35,5.45,3.33,1633
22232,1.03,Premium,H,SI1,60.0,60.0,6.41,6.4,4.02,4603
22233,1.03,Premium,I,VS1,60.1,59.0,6.53,6.46,3.9,4199
22234,0.72,Premium,J,SI1,62.1,59.0,5.75,5.71,3.56,1987
22235,0.73,Good,E,VS2,63.2,56.0,5.75,5.76,3.64,2912
22236,0.74,Very Good,H,VS1,61.4,56.0,5.81,5.84,3.57,2956
22237,0.32,Ideal,G,VS1,60.8,57.0,4.42,4.39,2.68,828
22238,1.43,Ideal,G,SI1,62.6,57.0,7.18,7.14,4.48,8969
22239,0.7,Good,D,SI1,59.9,63.0,5.74,5.81,3.46,2444
22240,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2427
22241,0.9,Very Good,H,SI2,59.2,61.0,6.23,6.27,3.7,3160
22242,2.0,Good,E,SI2,57.3,65.0,8.26,8.22,4.72,13320
22243,0.44,Ideal,E,VVS2,60.7,57.0,4.92,4.9,2.98,1334
22244,0.56,Very Good,D,VVS1,60.1,58.0,5.36,5.42,3.24,2959
22245,2.1,Premium,J,SI2,62.0,62.0,8.23,8.17,5.08,12308
22246,0.34,Very Good,H,VVS2,61.4,58.0,4.46,4.5,2.75,686
22247,0.72,Ideal,F,SI2,61.1,59.0,5.74,5.79,3.52,2466
22248,0.33,Ideal,G,VVS2,61.5,55.0,4.47,4.51,2.76,713
22249,0.58,Ideal,F,VS1,61.9,54.0,5.33,5.37,3.31,1772
22250,1.01,Premium,G,SI1,62.5,60.0,6.39,6.34,3.98,4672
22251,0.51,Ideal,F,VS2,62.7,57.0,5.11,5.06,3.19,1562
22252,0.67,Very Good,F,VS2,63.2,60.0,5.55,5.5,3.49,2171
22253,0.37,Premium,E,VS2,61.1,57.0,4.66,4.63,2.84,1041
22254,0.5,Ideal,F,VVS2,61.6,56.0,5.11,5.08,3.14,2160
22255,0.47,Ideal,D,VS2,61.9,56.0,4.99,5.03,3.1,1319
22256,0.91,Very Good,F,SI1,59.7,55.0,6.33,6.36,3.79,4279
22257,0.35,Very Good,D,VVS2,60.0,58.0,4.57,4.59,2.75,835
22258,0.73,Ideal,J,VS1,62.0,53.0,5.78,5.82,3.6,2121
22259,1.52,Premium,G,VS2,60.9,61.0,7.41,7.38,4.5,12738
22260,0.75,Very Good,I,SI1,59.1,58.0,5.87,5.91,3.48,2180
22261,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,521
22262,0.96,Ideal,G,SI1,63.0,54.0,6.27,6.24,3.94,4355
22263,0.36,Ideal,E,VVS2,62.1,56.0,4.53,4.58,2.83,873
22264,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,7964
22265,1.56,Very Good,H,SI2,58.7,63.0,7.73,7.55,4.49,7583
22266,0.34,Premium,J,VS2,62.3,60.0,4.49,4.46,2.79,536
22267,1.52,Very Good,I,SI1,62.8,62.0,7.23,7.29,4.56,9129
22268,0.3,Ideal,H,VVS2,62.4,56.0,4.28,4.31,2.68,590
22269,1.54,Ideal,F,SI1,61.9,56.0,7.44,7.38,4.59,12195
22270,0.97,Premium,G,SI1,62.6,58.0,6.24,6.18,3.89,4400
22271,1.23,Ideal,G,VS2,61.5,54.0,6.89,6.92,4.25,7988
22272,0.5,Ideal,E,SI1,62.2,57.0,5.05,5.11,3.16,1316
22273,1.02,Premium,I,VS2,59.5,59.0,6.54,6.5,3.88,4662
22274,0.33,Premium,E,SI1,60.4,59.0,4.43,4.47,2.69,579
22275,0.9,Good,D,SI1,62.4,63.0,6.04,6.13,3.8,3880
22276,1.5,Premium,F,VS1,60.2,59.0,7.41,7.37,4.45,16783
22277,0.71,Very Good,F,SI1,59.0,61.0,5.84,5.88,3.46,2505
22278,0.92,Premium,H,SI1,62.0,60.0,6.21,6.27,3.87,3618
22279,0.73,Very Good,G,I1,62.5,58.0,5.74,5.82,3.61,1298
22280,0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
22281,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5775
22282,1.57,Premium,G,SI2,61.1,61.0,7.46,7.43,4.55,8572
22283,0.32,Ideal,F,VVS1,61.7,55.0,4.38,4.43,2.72,867
22284,0.38,Ideal,G,IF,61.6,56.0,4.67,4.72,2.89,1074
22285,0.35,Very Good,G,IF,62.1,54.0,4.53,4.57,2.82,892
22286,1.02,Good,G,VS2,63.8,59.0,6.34,6.27,4.02,6080
22287,0.9,Very Good,J,SI2,63.6,58.0,6.07,6.1,3.87,2860
22288,0.5,Premium,E,I1,60.7,61.0,5.14,5.05,3.09,840
22289,0.32,Premium,H,VS2,61.7,59.0,4.4,4.35,2.7,648
22290,0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,503
22291,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,735
22292,0.63,Ideal,G,VS2,62.6,55.0,5.5,5.46,3.43,1821
22293,0.31,Ideal,D,VS2,61.5,56.0,4.35,4.36,2.68,734
22294,1.66,Very Good,H,SI1,62.8,56.0,7.53,7.57,4.74,10134
22295,0.9,Premium,H,I1,58.8,62.0,6.32,6.26,3.7,1599
22296,0.33,Ideal,G,VVS2,61.7,56.0,4.42,4.46,2.74,752
22297,1.2,Ideal,I,SI2,59.6,61.0,6.95,6.97,4.15,4890
22298,0.9,Very Good,J,SI2,62.3,59.0,6.15,6.18,3.84,2693
22299,0.34,Premium,H,SI1,60.2,58.0,4.52,4.48,2.71,612
22300,0.55,Ideal,E,SI1,60.9,56.0,5.32,5.28,3.23,1556
22301,1.15,Very Good,G,VVS2,63.2,58.0,6.68,6.61,4.2,9068
22302,1.76,Ideal,G,VS2,60.3,57.0,7.9,7.83,4.74,17442
22303,0.3,Good,F,SI2,63.5,57.0,4.22,4.25,2.69,394
22304,0.72,Premium,G,SI2,60.6,61.0,5.83,5.75,3.51,1588
22305,0.41,Ideal,J,VS2,61.7,55.0,4.8,4.82,2.97,613
22306,1.29,Premium,F,VS1,61.3,61.0,7.05,6.95,4.29,10801
22307,0.72,Premium,F,VVS2,61.1,58.0,5.78,5.84,3.55,3250
22308,1.4,Very Good,I,SI2,62.4,59.0,7.12,7.17,4.46,6677
22309,0.41,Ideal,F,VS2,61.0,57.0,4.81,4.76,2.92,1107
22310,0.7,Very Good,G,SI1,62.1,58.0,5.66,5.7,3.53,2106
22311,1.21,Ideal,E,VS2,60.3,60.0,6.92,6.88,4.16,9449
22312,0.7,Premium,E,VS2,63.0,61.0,5.64,5.51,3.51,2415
22313,0.7,Very Good,E,VVS2,59.2,61.0,5.79,5.84,3.44,3154
22314,0.5,Very Good,F,VS1,62.6,59.0,5.03,5.06,3.16,1738
22315,1.24,Ideal,H,SI1,62.5,56.0,6.92,6.88,4.31,6095
22316,0.36,Premium,D,SI1,61.4,58.0,4.56,4.59,2.81,663
22317,0.56,Ideal,H,VVS2,62.1,57.0,5.26,5.3,3.27,1745
22318,0.3,Premium,H,VVS1,63.0,58.0,4.25,4.22,2.67,878
22319,0.3,Good,D,SI1,63.4,55.0,4.22,4.26,2.69,515
22320,0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
22321,0.43,Premium,E,VS2,61.6,59.0,4.84,4.81,2.97,1048
22322,0.3,Good,G,VS1,63.8,55.0,4.25,4.28,2.72,605
22323,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4276
22324,0.55,Ideal,F,VS2,62.7,55.0,5.26,5.24,3.29,1698
22325,0.41,Very Good,H,SI1,63.3,56.0,4.74,4.71,2.99,876
22326,2.19,Very Good,I,SI1,62.6,58.0,8.24,8.33,5.19,14819
22327,0.32,Ideal,F,VVS2,61.9,57.0,4.39,4.36,2.71,1008
22328,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,18242
22329,0.3,Premium,G,VVS1,62.7,59.0,4.27,4.22,2.66,1013
22330,0.4,Very Good,D,VS1,62.9,55.0,4.73,4.77,2.99,1004
22331,0.38,Very Good,H,SI1,61.2,62.0,4.62,4.66,2.84,633
22332,0.33,Ideal,G,VVS1,61.8,55.0,4.42,4.45,2.74,868
22333,1.22,Premium,E,SI2,62.5,55.0,6.9,6.82,4.29,6121
22334,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88,905
22335,0.79,Very Good,J,VS2,60.8,56.0,5.98,6.02,3.65,2300
22336,0.97,Ideal,F,SI1,61.7,56.0,6.37,6.32,3.92,3884
22337,1.25,Ideal,H,VVS2,60.6,57.0,7.0,6.97,4.23,8036
22338,1.09,Ideal,H,SI1,61.9,56.0,6.64,6.61,4.1,4871
22339,0.53,Premium,G,VS1,62.4,58.0,5.16,5.2,3.23,1721
22340,0.7,Very Good,F,VS2,61.0,59.0,5.69,5.75,3.49,2362
22341,0.91,Premium,E,SI2,61.1,59.0,6.24,6.2,3.8,3639
22342,0.51,Ideal,E,SI1,62.0,55.0,5.14,5.12,3.18,1443
22343,1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26,12210
22344,0.33,Ideal,H,VVS2,61.9,55.0,4.45,4.47,2.76,666
22345,1.01,Fair,F,SI1,65.9,58.0,6.16,6.1,4.04,4276
22346,0.38,Premium,D,VS1,62.4,59.0,4.63,4.6,2.88,1140
22347,0.31,Ideal,F,IF,62.1,54.0,4.36,4.4,2.72,914
22348,1.02,Premium,F,SI2,59.9,59.0,6.56,6.59,3.94,4162
22349,1.01,Very Good,E,SI2,63.5,55.0,6.32,6.38,4.03,4363
22350,1.51,Very Good,E,SI2,63.2,56.0,7.32,7.26,4.61,10012
22351,1.0,Premium,I,SI1,62.2,62.0,6.39,6.33,3.96,3360
22352,1.06,Ideal,E,VS1,62.1,57.0,6.49,6.52,4.04,8413
22353,0.41,Very Good,J,VS1,62.0,55.0,4.74,4.77,2.95,647
22354,1.21,Ideal,H,VS1,60.7,57.0,6.86,6.89,4.17,6834
22355,0.78,Very Good,E,SI1,59.8,57.0,5.98,6.02,3.59,3385
22356,0.52,Premium,G,VVS2,61.0,58.0,5.15,5.21,3.16,1707
22357,0.78,Ideal,I,VS2,60.9,57.0,5.97,5.92,3.62,2422
22358,0.31,Ideal,F,VVS1,62.0,55.0,4.33,4.35,2.69,815
22359,0.75,Ideal,G,VS1,62.3,57.0,5.83,5.86,3.64,2973
